// Airframe: F-15ABCD
// Cockpit Type: F-15C
// Last edited: 26 Jan 2024 - Kolbe

// <command name>   <x>   <y>   <z>   <size>   <snd>   <msbtn>   <wheel>
// Panel order: left to right, top down
// <wheel> : w means wheel , p means this button is invariant to the switch & knobs config options

///////////////////////////
// LEFT PANEL
///////////////////////////

// GND PWR Panel (n/i)

// BIT Panel (n/i)

// JTIDS
SimF15JtidsA                                 0.53319 1.914193 -2.408727    20  115   1
SimF15JtidsB                                 0.53319 1.914193 -2.408727    20  115   2
SimF15JtidsZero                              0.41740 1.914161 -2.396276    20  115   1
SimF15JtidsNorm                              0.41740 1.914161 -2.396276    20  115   2
SimF15JtidsChannelInc                        0.53617 1.729764 -2.419497    20  116   1 w
SimF15JtidsChannelDec                        0.53642 1.729764 -2.419497    20  116   2 w
SimF15JtidsInc                               0.47205 1.626035 -2.400035    35  124   1 w
SimF15JtidsDec                               0.47205 1.626035 -2.400035    35  124   2 w

// KY58 Panel (n/i)

// ICS Panel (n/i)

// AAI Panel 399661
SimF15AIFFMasterInc                          0.14401 1.919366 -2.419040    25  124   1 w
SimF15AIFFMasterDec                          0.14401 1.919366 -2.419040    25  124   2 w
SimF15AIFFModeInc                            0.12510 1.827880 -2.419040    15  125   1 w
SimF15AIFFModeDec                            0.12510 1.827880 -2.419040    15  125   2 w
SimF15AIFFCodeDigit1Inc                      0.12510 1.738958 -2.419040    15  125   1 w
SimF15AIFFCodeDigit1Dec                      0.12510 1.738958 -2.419040    15  125   2 w
SimF15AIFFCodeDigit2Inc                      0.12510 1.698200 -2.419040    15  125   1 w
SimF15AIFFCodeDigit2Dec                      0.12510 1.698200 -2.419040    15  125   2 w
SimF15AIFFCodeDigit3Inc                      0.12510 1.658596 -2.419040    15  125   1 w
SimF15AIFFCodeDigit3Dec                      0.12510 1.658596 -2.419040    15  125   2 w
SimF15AIFFCodeDigit4Inc                      0.12510 1.619237 -2.419040    15  125   1 w
SimF15AIFFCodeDigit4Dec                      0.12510 1.619237 -2.419040    15  125   2 w

// IFF Panel
SimF15IFFCypherInc                          -0.14681 1.939957 -2.402827    20  311   1
SimF15IFFCypherDec                          -0.14681 1.939957 -2.402827    20  311   2
SimF15IFFModeInc                            -0.15267 1.829789 -2.406977    20  311   1
SimF15IFFModeDec                            -0.15267 1.829789 -2.406977    20  311   2
SimF15IFFMonitorInc                         -0.11208 1.752579 -2.405132    20  115   1
SimF15IFFMonitorDec                         -0.11208 1.752579 -2.405132    20  115   2
SimF15IFFMasterInc                          -0.14407 1.639291 -2.404047    20  311   1
SimF15IFFMasterDec                          -0.14407 1.639291 -2.404047    20  311   2
SimF15IFFM1Digit1Inc                        -0.02228 1.937903 -2.406222    15  125   1 w
SimF15IFFM1Digit1Dec                        -0.02228 1.937903 -2.406222    15  125   2 w
SimF15IFFM1Digit2Inc                        -0.02228 1.894011 -2.406222    15  125   1 w
SimF15IFFM1Digit2Dec                        -0.02228 1.894011 -2.406222    15  125   2 w
SimF15IFFM1Inc                              -0.00175 1.791909 -2.405132    20  115   1
SimF15IFFM1Dec                              -0.00175 1.791909 -2.405132    20  115   2
SimF15IFFM2Inc                              -0.00175 1.736468 -2.405132    20  115   1
SimF15IFFM2Dec                              -0.00175 1.736468 -2.405132    20  115   2
SimF15IFFM3aInc                             -0.00175 1.680616 -2.405132    20  115   1
SimF15IFFM3aDec                             -0.00175 1.680616 -2.405132    20  115   2
SimF15IFFMcInc                              -0.00175 1.618208 -2.405132    20  115   1
SimF15IFFMcDec                              -0.00175 1.618208 -2.405132    20  115   2

// ICC Panel
SimRadio2Freq1Inc                           -0.06680 1.400271 -2.406222    15  125   1 w
SimRadio2Freq1Dec                           -0.06680 1.400271 -2.406222    15  125   1 w
SimRadio2Freq2Inc                           -0.06680 1.370913 -2.406222    15  125   1 w
SimRadio2Freq2Dec                           -0.06680 1.370913 -2.406222    15  125   2 w
SimRadio2Freq3Inc                           -0.06680 1.337145 -2.406222    15  125   1 w
SimRadio2Freq3Dec                           -0.06680 1.337145 -2.406222    15  125   2 w
SimRadio2Freq4Inc                           -0.06680 1.299563 -2.406222    15  125   1 w
SimRadio2Freq4Dec                           -0.06680 1.299563 -2.406222    15  125   1 w
SimRadio2Freq5Inc                           -0.06680 1.259191 -2.406222    15  125   1 w
SimRadio2Freq5Dec                           -0.06680 1.259191 -2.406222    15  125   1 w
SimCycleRadio2Channel                        0.00819 1.150322 -2.406222    20  125   1 w
SimDecRadio2Channel                          0.00819 1.150322 -2.406222    20  125   2 w
SimRadio2DisplayFrequencyR1                  0.11544 1.409506 -2.405132    20  116   1
SimRadio2DisplayFrequencyR2                  0.11544 1.409506 -2.405132    20  116   2
SimRadio2ModeInc                             0.11821 1.188168 -2.406222    25  125   1 w
SimRadio2ModeDec                             0.11821 1.188168 -2.406222    25  125   2 w
SimF15LaunchVolumeInc                        0.26769 1.418837 -2.406222    15  116   1 w
SimF15LaunchVolumeDec                        0.26769 1.418837 -2.406222    15  116   2 w
SimF15CautionVolumeInc                       0.26769 1.440404 -2.371171    15  116   1 w
SimF15CautionVolumeDec                       0.26769 1.440404 -2.371171    15  116   2 w
