---- Created by LOD Exporter ----
SimCATI                                                          -2.54402 1.119522 -2.443691    35  124   2 
SimCATIII                                                        -2.54402 1.119522 -2.443691    35  124   1 
SimUFCOn                                                         -2.52823 1.518109 -2.867946    35  124   1 
SimUFCOff                                                        -2.52823 1.518109 -2.867946    35  124   2 
SimLeftHptOff                                                    -2.50867 1.378080 -2.752100    35  124   2 
SimLeftHptOn                                                     -2.50867 1.378080 -2.752100    35  124   1 
SimRightHptOn                                                    -2.50867 1.229343 -2.752100    35  124   1 
SimRightHptOff                                                   -2.50867 1.229343 -2.752100    35  124   2 
SimFCCOff                                                        -2.51087 0.941346 -2.805154    35  124   2 
SimFCCOn                                                         -2.51087 0.941346 -2.805154    35  124   1 
SimSymWheelUp                                                    -2.49321 0.657845 -2.542736    30  128   1 
SimSymWheelDn                                                    -2.49321 0.657845 -2.542736    30  128   2 
SimHUDBrightnessDown                                             -2.47728 0.593540 -2.724857    35  128   2 
SimHUDBrightnessUp                                               -2.47728 0.593540 -2.724857    35  128   1 
SimCBEOSB_BRTDOWN_L                                              -2.45243 0.304993 -2.982793    35  115   1 
SimCBEOSB_BRTUP_L                                                -2.45243 -0.309899 -2.982793    35  115   1 
SimMasterArmUp                                                   -2.50693 0.843825 -2.667871    35  129   1 
SimMasterArmDown                                                 -2.50693 0.843825 -2.666620    35  129   2 
SimSMSOn                                                         -2.43880 0.235352 -3.464365    35  129   1 
SimSMSOff                                                        -2.43880 0.235352 -3.464365    35  129   2 
SimEmergencyJettison                                             -2.39292 1.797411 -2.162016    30  123   1 
AFGearUp                                                         -2.10071 2.276391 -2.879630    30  117   1 
AFGearToggle                                                     -2.28768 2.238067 -2.637784    30  117   1 
SimLandingLightInc                                               -2.36379 2.053773 -2.938010    30  124   1 
SimLandingLightDec                                               -2.36379 2.053773 -2.938010    30  124   2 

SimMalIndLights                                                  -2.35478 -2.035493 -2.991090    30  124   1 
SimMalIndLightsOFF                                               -2.35478 -2.035493 -2.991090    30  124   2 
SimFCROn                                                         -0.88026 1.958347 -3.731855    30  128   1 
SimFCROff                                                        -0.88026 1.958347 -3.731855    30  128   2 
SimRALTDown                                                      -0.94674 2.237162 -3.696475    30  121   2 
SimRALTUp                                                        -0.94674 2.237162 -3.696475    30  121   1 
SimLeftAPInc                                                     -0.38497 2.145546 -3.708100    30  128   1 
SimLeftAPDec                                                     -0.38497 2.145546 -3.708100    30  128   2 
SimRightAPDec                                                    -0.38497 1.846228 -3.746083    30  128   2 
SimRightAPInc                                                    -0.38497 1.846228 -3.746083    30  128   1 
SimMasterFuelOn                                                  -0.19699 2.552377 -3.656474    30  124   1 
SimMasterFuelOff                                                 -0.19699 2.552377 -3.656474    30  124   2 
SimFuelTransNorm                                                 -0.00820 2.485397 -3.664974    30  124   1 
SimFuelTransWing                                                 -0.00820 2.485397 -3.664974    30  124   2 
SimFuelDoorOpen                                                  -0.00820 2.637736 -3.645642    30  124   1 
SimFuelDoorClose                                                 -0.00820 2.637736 -3.645642    30  124   2 
SimStepComm1VolumeDown                                           -0.03660 2.241010 -3.695985    30  125   2 
SimStepComm1VolumeUp                                             -0.03660 2.241010 -3.695985    30  125   1 
SimStepComm2VolumeUp                                             -0.03660 2.082047 -3.716158    30  125   1 
SimStepComm2VolumeDown                                           -0.03660 2.082047 -3.716158    30  125   2 
SimStepMissileVolumeDown                                         -0.03660 1.933901 -3.734957    30  125   2 
SimStepMissileVolumeUp                                           -0.03660 1.933901 -3.734957    30  125   1 
SimStepThreatVolumeUp                                            -0.03660 1.766934 -3.756145    30  125   1 
SimStepThreatVolumeDown                                          -0.03660 1.766934 -3.756145    30  125   2 
SimBupUhfModeDec                                                 0.14192 2.162203 -3.705986    30  115   2 
SimBupUhfModeInc                                                 0.14192 2.162203 -3.705986    30  115   1 
SimBupUhfFuncDec                                                 0.14192 1.811442 -3.750496    30  115   2 
SimBupUhfFuncInc                                                 0.14192 1.811442 -3.750496    30  115   1 
SimAuxComBackup                                                  0.52570 1.777949 -3.754747    30  124   2 
SimAuxComUFC                                                     0.52570 1.777949 -3.754747    30  124   1 
SimIncAirSource                                                  -2.08113 -1.807052 -3.332357    30  124   1 
SimIncAirSource                                                  -2.08113 -2.013281 -3.225083    30  124   1 
SimIncAirSource                                                  -2.08113 -2.225834 -3.114520    30  124   1 
SimDecAirSource                                                  -2.08113 -2.225834 -3.114520    30  124   2 
SimDecAirSource                                                  -2.08113 -2.012480 -3.225500    30  124   2 
SimDecAirSource                                                  -2.08113 -1.807431 -3.332160    30  124   2 
SimHSIModeInc                                                    -1.89553 -2.201717 -3.127063    30  115   1 
SimHSIModeDec                                                    -1.89553 -2.201717 -3.127063    30  115   2 
